from_location_id,to_location_id,google_distance_km,sectional_tat
108,159,1291.929,155031479
108,195,1558.396,187007520
108,196,649.236,77908320
108,473,1610.805,193296600
14,50,1655.457,136800000
14,125,1918.707,230244840
14,54,1711.14,205336800
14,153,1845.253,221430359
14,168,1586.21,190345200
14,53,1776.605,213192600
14,10,2108.153,189660000
14,11,2064.735,247768200
14,129,1897.362,227683440
14,143,2391,286920000
14,127,2299.501,208800000
14,24,1991.353,196560000
14,25,2077.23,249267600
14,12,1844.321,180000000
14,111,1987.984,238558079
14,135,1980.595,237671400
14,171,1989.231,238707720
14,13,1991.145,216000000
14,108,1717.151,206058120
14,14,0,0
14,15,1474.648,147600000
14,16,1002.957,144000000
14,17,1498.863,162000000
14,18,1595.996,191519520
14,19,1514.928,181791360
14,20,1658.246,216000000
14,21,1248.108,149772960
14,22,551.806,86400000
14,23,1936.695,191760000
14,87,1632.646,195917519
14,89,2115.898,193500000
14,90,982.647,108000000
14,91,261.893,36000000
14,92,417.103,46800000
14,93,1002.982,111600000
14,95,1806.765,216811800
14,96,1190.425,142851000
14,97,867.355,93600000
14,98,1708.266,204991920
14,99,584.457,90000000
14,103,2134.255,256110600
14,104,1960.608,235272960
14,105,400.344,48041280
14,110,2103.243,252389159
14,114,678.403,81408360
14,117,1331.8,159816000
14,119,415.061,49807319
14,121,796.211,95545320
14,124,926.955,111234600
14,126,1432.456,171894720
14,128,1821.154,218538480
14,129,1897.362,227683440
14,131,1274.687,129600000
14,133,1354.403,162528359
14,159,1450.399,140400000
14,195,2312.38,277485600
14,196,2128.429,255411480
14,473,2262.612,271513440
15,50,264.276,28800000
15,125,512.008,61440960
15,54,319.959,38395080
15,153,454.072,54488639
15,168,195.029,23403480
15,53,385.424,43200000
15,10,921.293,79200000
15,11,961.289,72000000
15,129,1240.342,148841040
15,143,1157.748,138929760
15,127,1112.641,133516920
15,24,1098.906,100800000
15,25,1202.734,79200000
15,12,2124.147,190800000
15,111,2269.088,272290559
15,135,1836.601,220392120
15,171,2327.613,203160000
15,13,1347.464,108000000
15,108,1225.712,147085440
15,14,1472.995,151200000
15,15,0,3600000
15,16,1894.007,216000000
15,17,1510.804,144000000
15,18,853.282,82800000
15,19,227.921,18000000
15,20,2163.004,198000000
15,21,1027.349,100800000
15,22,1442.855,129600000
15,23,1381.498,111600000
15,87,251.153,36000000
15,89,2452.861,294343320
15,90,533.76,50400000
15,91,1345.16,144000000
15,92,1700.182,204021840
15,93,473.255,39600000
15,95,2311.523,277382760
15,96,1824.645,218957400
15,97,1729.545,183600000
15,98,354.365,39600000
15,99,1075.715,118800000
15,103,2471.217,241200000
15,104,2456.805,294816599
15,105,1231.684,108000000
15,110,2565.038,307804560
15,114,795.551,95466120
15,117,290.144,36000000
15,119,1617.201,194064120
15,121,669.01,80281200
15,124,1185.778,142293360
15,126,767.553,76800000
15,128,609.564,54000000
15,129,1240.342,148841040
15,131,200.598,21600000
15,133,219.868,28800000
15,159,75.399,10800000
15,195,2649.343,226800000
15,196,1872.55,224706000
15,473,2701.752,324210240
16,50,2079.49,249538800
16,125,2342.74,281128799
16,54,2135.173,256220760
16,153,2269.286,272314320
16,168,2010.243,241229160
16,53,2200.638,264076559
16,10,2561.835,216000000
16,11,2518.417,302210040
16,129,2645.848,317501760
16,143,2867.351,344082119
16,127,2753.184,330382080
16,24,2656.034,318724080
16,25,2733.352,328002240
16,12,2846.396,341567519
16,111,2990.06,358807200
16,135,3242.107,389052840
16,171,2991.306,358956719
16,13,2753.573,330428760
16,108,2631.218,315746159
16,14,1005.61,120673200
16,15,1898.682,180000000
16,16,0,0
16,17,2420.354,290442480
16,18,2203.862,264463440
16,19,1938.961,232675320
16,20,2660.322,319238640
16,21,2275.09,273010800
16,22,413.457,90000000
16,23,2787.004,334440480
16,87,2056.679,246801480
16,89,3117.974,374156880
16,90,1369.931,164391720
16,91,1066.343,127961160
16,92,1419.179,170301480
16,93,1456.664,174799680
16,95,2808.84,337060800
16,96,2192.5,263099999
16,97,1869.43,224331600
16,98,2132.299,255875880
16,99,904.028,108483360
16,103,3136.33,376359600
16,104,2962.683,355521960
16,105,1076.955,129234600
16,110,3105.318,372638160
16,114,1169.08,140289600
16,117,1679.354,201522480
16,119,1417.136,170056320
16,121,1293.12,155174400
16,124,1664.644,199757280
16,126,2040.321,244838520
16,128,2274.837,272980440
16,129,2645.848,317501760
16,131,1698.721,203846520
16,133,1701.958,204234960
16,159,1874.433,224931960
16,195,3314.456,397734720
16,196,3278.056,393366719
16,473,3264.687,391762439
17,50,1725.446,152520000
17,125,1988.696,238643520
17,54,1781.129,213735479
17,153,1915.242,229829040
17,168,1656.199,198743879
17,53,1846.594,221591280
17,10,1239.77,148772400
17,11,1122.505,134700600
17,129,657.607,78912840
17,143,1491.525,178983000
17,127,1400.026,168003120
17,24,960.82,115298400
17,25,855.305,102636600
17,12,622.899,50400000
17,111,767.841,92140920
17,135,569.12,68294400
17,171,826.366,68160000
17,13,720.561,79200000
17,108,550.595,66071400
17,14,1498.819,162000000
17,15,1515.609,144000000
17,16,2422.262,290671440
17,17,0,0
17,18,848.98,93600000
17,19,1462.949,175553879
17,20,656.184,64800000
17,21,490.419,46800000
17,22,1971.11,236533200
17,23,575.377,61200000
17,87,1702.635,204316200
17,89,951.613,114193560
17,90,1392.518,167102160
17,91,1438.035,172564200
17,92,1085.717,122400000
17,93,1307.689,156922680
17,95,804.703,96564360
17,96,317.824,32400000
17,97,643.841,68400000
17,98,1778.255,213390600
17,99,1510.444,181253280
17,103,969.97,79260000
17,104,955.557,114666840
17,105,1355.565,162667800
17,110,1063.79,127654799
17,114,1204.781,144573720
17,117,1591.717,191006040
17,119,1095.159,131419080
17,121,1127.452,135294240
17,124,759.577,91149240
17,126,813.048,76800000
17,128,1325.587,159070440
17,129,657.607,78912840
17,131,1317.944,129600000
17,133,1536.76,184411200
17,159,1520.388,136800000
17,195,1148.096,137771520
17,196,705.117,84614040
17,473,1200.504,144060480
18,50,1095.512,104400000
18,125,1243.447,149213639
18,54,1151.195,138143400
18,153,1285.308,154236960
18,168,1026.265,123151800
18,53,1216.66,105480000
18,10,438.766,52651919
18,11,360.775,43293000
18,129,449.267,39600000
18,143,706.425,84771000
18,127,614.926,73791119
18,24,450.894,54107280
18,25,536.771,64412519
18,12,1479.009,140400000
18,111,1536.411,184369320
18,135,1045.526,125463120
18,171,1668.906,200268719
18,13,556.992,54000000
18,108,434.637,52156439
18,14,1599.037,191884440
18,15,854.796,82800000
18,16,2208.574,265028880
18,17,848.587,90000000
18,18,0,3600000
18,19,627.462,43200000
18,20,1500.788,162000000
18,21,448.646,54000000
18,22,1757.422,210890640
18,23,590.424,64800000
18,87,1096.042,131525039
18,89,1794.154,215298480
18,90,842.051,86400000
18,91,1317.415,158089800
18,92,1286.161,154339320
18,93,757.222,90866639
18,95,1649.306,197916720
18,96,1162.428,122400000
18,97,1220.726,146487120
18,98,1185.602,142272240
18,99,1205.721,144686520
18,103,1812.51,217501200
18,104,1798.098,215771760
18,105,1185.783,142293960
18,110,1906.33,228759600
18,114,921.593,110591160
18,117,1015.594,121871280
18,119,1261.613,151393560
18,121,790.819,94898280
18,124,733.566,79200000
18,126,198.999,21600000
18,128,391.219,46946280
18,129,449.267,39600000
18,131,740.869,88904279
18,133,959.686,115162320
18,159,943.314,113197680
18,195,1990.636,238876320
18,196,1081.475,129776999
18,473,2043.044,245165280
19,50,470.381,46800000
19,125,682.335,81880200
19,54,526.064,63127679
19,153,660.177,79221240
19,168,401.134,48136080
19,53,591.529,70983480
19,10,693.894,61200000
19,11,733.89,64800000
19,129,1012.943,121553160
19,143,930.349,111641880
19,127,885.242,106229039
19,24,871.507,64800000
19,25,975.335,117040200
19,12,2042.685,180000000
19,111,2100.087,252010440
19,135,1609.202,193104240
19,171,2232.582,267909840
19,13,1120.065,90000000
19,108,998.313,119797559
19,14,1516.95,182034000
19,15,229.665,18000000
19,16,1937.962,232555440
19,17,1460.721,136800000
19,18,625.883,64800000
19,19,0,0
19,20,2112.921,165600000
19,21,976.389,79200000
19,22,1486.81,178417200
19,23,1154.099,86400000
19,87,470.911,56509320
19,89,2357.829,282939479
19,90,577.714,69325680
19,91,1389.115,166693800
19,92,1850.713,222085560
19,93,517.21,62065200
19,95,2261.44,271372800
19,96,1774.561,212947320
19,97,1866.543,223985160
19,98,560.47,67256400
19,99,1119.67,134360400
19,103,2376.186,285142320
19,104,2361.773,283412759
19,105,1275.638,153076559
19,110,2470.006,296400720
19,114,839.506,100740720
19,117,509.901,61188120
19,119,1826.166,219139920
19,121,712.965,85555800
19,124,1322.775,158733000
19,126,650.545,78065400
19,128,382.165,32400000
19,129,1012.943,121553160
19,131,253.589,30430680
19,133,439.626,52755120
19,159,295.156,35418720
19,195,2554.311,306517320
19,196,1645.151,197418120
19,473,2606.72,312806400
20,50,2373.613,284833559
20,125,2636.864,316423680
20,54,2429.297,291515640
20,153,2563.41,307609199
20,168,2304.367,276524040
20,53,2494.762,299371440
20,10,1857.416,154800000
20,11,1740.151,208818120
20,129,1399.061,167887320
20,143,2109.171,253100520
20,127,2017.672,242120640
20,24,1578.466,144000000
20,25,1472.951,121620000
20,12,302.569,32400000
20,111,462.391,55486920
20,135,758.08,90969600
20,171,338.444,28800000
20,13,1338.207,111600000
20,108,1198.763,143851559
20,14,1654.824,216000000
20,15,2163.776,198000000
20,16,2654.314,288000000
20,17,655.271,64800000
20,18,1497.148,108000000
20,19,2111.117,253334040
20,20,0,0
20,21,1138.586,136630320
20,22,2203.162,264379440
20,23,1205.3,93600000
20,87,2350.802,282096240
20,89,465.112,39600000
20,90,2040.686,244882320
20,91,1637.356,196482720
20,92,1241.722,149006640
20,93,1955.857,234702840
20,95,155.979,18000000
20,96,473.829,46800000
20,97,799.845,82800000
20,98,2426.422,291170640
20,99,2043.824,245258880
20,103,483.468,46800000
20,104,309.821,28800000
20,105,1707.633,204915959
20,110,452.456,39600000
20,114,1852.949,222353879
20,117,2239.885,268786200
20,119,1251.163,150139560
20,121,1775.62,213074399
20,124,1407.744,168929280
20,126,1461.216,175345920
20,128,2068.277,248193240
20,129,1399.061,167887320
20,131,1966.111,198000000
20,133,2184.928,262191360
20,159,2168.556,198000000
20,195,661.594,79391280
20,196,916.003,109920360
20,473,611.825,73419000
21,50,1239.471,111600000
21,125,1502.721,180326520
21,54,1295.155,155418600
21,153,1429.267,171512040
21,168,1170.224,140426880
21,53,1360.619,163274280
21,10,863.446,103613520
21,11,769.38,92325600
21,129,651.416,64800000
21,143,1131.106,135732720
21,127,1039.607,124752839
21,24,779.333,93519960
21,25,784.443,94133160
21,12,1102.32,97200000
21,111,1247.261,149671320
21,135,896.795,107615400
21,171,1305.786,156694320
21,13,745.199,68400000
21,108,471.204,46800000
21,14,1249.377,140400000
21,15,1029.634,97200000
21,16,2273.066,272767920
21,17,488.977,46800000
21,18,445.605,57600000
21,19,977.435,117292200
21,20,1141.177,108000000
21,21,0,0
21,22,1821.914,218629680
21,23,690.748,46800000
21,87,1216.66,145999200
21,89,1431.034,171724080
21,90,906.543,108785160
21,91,998.895,119867400
21,92,873.031,104763720
21,93,821.715,98605800
21,95,1289.696,154763520
21,96,802.817,57600000
21,97,807.596,96911520
21,98,1292.28,155073600
21,99,1177.611,141313320
21,103,1449.39,90000000
21,104,1434.978,172197359
21,105,916.425,109971000
21,110,1543.211,185185320
21,114,893.484,107218080
21,117,1105.743,132689160
21,119,848.484,101818080
21,121,762.71,91525200
21,124,320.436,36000000
21,126,327.534,39304080
21,128,840.073,100808760
21,129,651.416,64800000
21,131,831.969,72000000
21,133,1050.786,126094320
21,159,1034.414,68400000
21,195,1627.516,195301920
21,196,1120.44,134452800
21,473,1679.925,201590999
22,50,1626.563,195187559
22,125,1889.813,226777560
22,54,1682.246,201869520
22,153,1816.359,217963080
22,168,1557.316,186877920
22,53,1747.711,209725320
22,10,2108.908,253068959
22,11,2065.49,247858800
22,129,2192.92,263150400
22,143,2414.423,289730759
22,127,2300.256,276030719
22,24,2203.107,264372839
22,25,2280.425,273651000
22,12,2393.469,244800000
22,111,2537.132,304455840
22,135,2789.179,334701480
22,171,2538.379,304605480
22,13,2300.645,212400000
22,108,2178.291,261394920
22,14,552.683,86400000
22,15,1445.754,129600000
22,16,411.965,90000000
22,17,1967.427,236091240
22,18,1750.935,126000000
22,19,1486.034,178324079
22,20,2207.394,244800000
22,21,1822.162,218659440
22,22,0,0
22,23,2334.077,280089240
22,87,1603.752,192450240
22,89,2665.046,319805519
22,90,917.004,110040479
22,91,613.416,73609920
22,92,966.251,108000000
22,93,1003.737,96960000
22,95,2355.913,282709560
22,96,1739.573,162000000
22,97,1416.503,169980360
22,98,1679.372,201524640
22,99,451.101,54132120
22,103,2683.403,322008360
22,104,2509.756,301170719
22,105,624.028,74883360
22,110,2652.391,318286919
22,114,716.152,85938240
22,117,1226.427,147171240
22,119,964.209,115705079
22,121,840.192,100823040
22,124,1211.716,145405920
22,126,1587.394,190487280
22,128,1821.909,218629079
22,129,2192.92,263150400
22,131,1245.793,109020000
22,133,1249.031,149883720
22,159,1421.505,119820000
22,195,2861.528,288000000
22,196,2825.129,339015480
22,473,2811.76,337411200
23,50,1618.183,194181960
23,125,1766.119,211934280
23,54,1673.867,200864040
23,153,1807.979,216957480
23,168,1548.936,185872320
23,53,1739.331,208719720
23,10,683.096,64800000
23,11,565.831,50580000
23,129,193.761,25200000
23,143,934.851,112182120
23,127,843.352,101202240
23,24,404.146,43200000
23,25,298.631,36000000
23,12,892.631,79200000
23,111,950.033,114003960
23,135,459.148,39600000
23,171,1082.528,129903359
23,13,163.887,18000000
23,108,219.769,25200000
23,14,1938.037,216000000
23,15,1377.467,111600000
23,16,2786.423,334370760
23,17,572.578,57600000
23,18,584.294,64800000
23,19,1150.133,97200000
23,20,1211.015,82800000
23,21,690.792,54000000
23,22,2335.271,280232520
23,23,0,0
23,87,1618.713,194245560
23,89,1207.776,144933120
23,90,1419.9,170388000
23,91,1687.555,202506600
23,92,1561.691,187402920
23,93,1335.071,160208520
23,95,1185.598,142271760
23,96,892.036,107044320
23,97,1218.052,146166239
23,98,1708.273,204992760
23,99,1783.57,214028399
23,103,1226.132,147135840
23,104,1211.72,145406400
23,105,1605.085,192610200
23,110,1319.952,158394240
23,114,1499.442,179933040
23,117,1593.443,191213160
23,119,1537.144,184457280
23,121,1368.668,164240159
23,124,1009.096,121091520
23,126,776.848,93221760
23,128,893.958,107274960
23,129,193.761,25200000
23,131,1318.718,158246159
23,133,1587.428,190491360
23,159,1442.958,173154960
23,195,1404.258,168510959
23,196,495.097,59411640
23,473,1456.666,174799920
87,50,148.828,25200000
87,125,393.701,47244120
87,54,188.411,22609319
87,153,320.247,38429640
87,168,134.755,16170600
87,53,251.599,30191880
87,10,1158.473,139016760
87,11,1198.47,143816400
87,129,1477.522,177302640
87,143,1394.928,167391360
87,127,1349.821,161978520
87,24,1336.087,160330440
87,25,1439.914,172789680
87,12,2315.391,277846920
87,111,2460.332,295239840
87,135,2073.781,248853719
87,171,2518.857,302262840
87,13,1584.645,190157400
87,108,1462.893,175547159
87,14,1635.232,196227840
87,15,247.212,36000000
87,16,2056.244,246749280
87,17,1702.048,204245759
87,18,1090.463,130855559
87,19,465.102,55812240
87,20,2354.248,282509760
87,21,1218.592,146231039
87,22,1605.092,192611040
87,23,1618.679,194241479
87,87,0,0
87,89,2644.105,317292600
87,90,695.997,83519640
87,91,1507.397,180887640
87,92,1862.419,223490280
87,93,635.492,76259040
87,95,2502.767,300332040
87,96,2015.888,241906559
87,97,1920.789,230494680
87,98,88.514,10800000
87,99,1237.952,148554240
87,103,2662.461,319495320
87,104,2648.049,317765880
87,105,1393.921,167270520
87,110,2756.281,330753719
87,114,957.788,114934560
87,117,210.735,25288200
87,119,1779.437,213532440
87,121,831.247,99749640
87,124,1377.022,165242640
87,126,958.797,115055640
87,128,846.744,101609280
87,129,1477.522,177302640
87,131,379.204,45504480
87,133,167.116,25200000
87,159,187.667,21600000
